,load_node_1,load_node_2,load_node_3,load_node_4,load_node_5,load_node_6,load_node_7,load_node_8,load_node_9,load_node_10,load_node_11,load_node_12,load_node_13,load_node_14,load_node_15,load_node_16,load_node_17,load_node_18,load_node_19,load_node_20,load_node_21,load_node_22,load_node_23,load_node_24,load_node_25,load_node_26,load_node_27,load_node_28,load_node_29,load_node_30,load_node_31,load_node_32,load_node_33,load_node_34
2024-01-01 03:45:00,1.6159543392425928,3.266833664191623,2.782561684449878,2.1215399561319392,0.8686848439351358,0.9071827341416513,0.4697677129214274,2.9726848102211063,2.321435682852342,2.568827021870555,0.4249539975583875,3.3212517809511564,3.002119901681145,1.016714254956463,0.9822078389118148,0.9448945437796255,1.3380509703447359,1.9729435430241664,1.6784578873143012,1.2470466818604775,2.3355216431131036,0.7772052232033644,1.2960238219585676,1.6696004432975016,1.875092847411601,2.793151274422343,1.0437002937476982,1.9406729029413978,2.0016438789571653,0.47399534603320675,2.063740296918969,0.8765390483554755,0.5585973962042893,3.639549022479816
2024-01-01 04:00:00,1.545923454102048,3.289204764134447,2.7501116530563694,1.9772308628394624,0.8465067323664438,0.8688191589159447,0.49074140936728805,3.235907449542292,2.2684462818600144,2.5124084501042745,0.42552083307681365,3.7701584434684374,2.982083002959125,1.0256190394224556,0.8964031719151017,0.8832271284130385,1.3548953461685525,1.9062910069938837,1.7069379765510269,1.2300341511312627,2.3185515244460797,0.7979892536576031,1.3285175330954146,1.4573102120398413,1.752440747812312,2.669793249706905,0.9517550151274914,1.9955309637507437,2.2868414715108196,0.47072906127735686,2.3486972515162496,0.941870712940514,0.5631470507572831,3.6314491153122774
2024-01-01 04:15:00,1.4790176949867644,3.154520532304531,2.4334125597719836,2.4167466055959634,0.873955457698433,0.8438388790113133,0.543512166887176,2.921817734990575,2.53225382366756,2.6119414985682807,0.41949371721979306,3.5489501309339424,3.0610694036007233,1.0361608920583953,0.8913426317730572,0.9550200868968579,1.4396615273251738,2.1499409913019933,1.8574478775867056,1.2420337853808021,2.1770229019371685,0.7889233346602047,1.2810737150264258,1.5953899017046411,1.6447761735098194,3.0565905683004804,0.9767880773630201,1.938810109615075,2.1159819934156503,0.45785341604865915,2.3704078003042923,0.8954912132293407,0.5220881553334892,3.140621163430109
2024-01-01 04:30:00,1.5814717774562421,3.8102436723768363,2.7561202589064657,2.174080716249657,0.8738628781720346,0.8725905535368957,0.4848098108782681,3.227988380406128,2.3316554274916452,2.807581518397206,0.47649934447168846,3.782015802824784,3.083035495856073,1.0119978925873894,1.0950385276100836,0.9783239254748364,1.3766084004179775,2.1034529379733033,1.816415683113853,1.322932532405193,2.3257763430204066,0.8073089201657297,1.3333958402795196,1.5384220885000763,1.811549612585616,2.9842997054946294,1.0161969145632286,2.226893797336922,2.021228856257593,0.550323569290414,2.5284844348416304,0.8360754758914075,0.5734538071197814,3.4455078616907415
2024-01-01 04:45:00,1.5927975930923728,3.6004303376887052,2.809305643041846,2.7234572734564066,0.9865245089540031,1.0022610802327998,0.6184579714821374,3.2532282872565834,2.4468347723482675,2.960796637392804,0.43623071667583013,3.9498051248917365,3.288857184895777,1.1197463744169829,1.0702165758237334,1.0621317251264537,1.4389192444066776,2.373379276895659,1.8123414548027026,1.463171093785772,2.626255720518409,0.8704503085334048,1.4458855694949813,1.5791480043540727,2.0934644961889664,3.132866832192008,1.0677921440945317,2.321936308162132,2.3946281876027506,0.5167304901251631,2.3380829377287773,1.0237159587397215,0.5817125485965461,4.067785573269571
2024-01-01 05:00:00,1.5663479438779246,4.146812791557538,3.0672019712346774,2.5428146183801488,0.9354655675430805,0.9807703439046683,0.6079548370542732,3.712317841352532,2.5786581070348307,2.971223735318409,0.4654846759891357,3.880594773441535,3.449070459380478,1.064853016179437,0.9834820948740248,1.0996587549868768,1.5080465905621503,2.2680651281174424,1.9568039859740092,1.473597204636373,2.532429593281071,0.8670694322754872,1.4659363656079436,1.6348162585426151,2.083531527309566,2.9519527996343946,1.1763979002528016,2.304440590110847,2.5651146766301256,0.5950916577913902,2.802604032181626,1.065309668532343,0.5758129258983117,3.5718454208204458
2024-01-01 05:15:00,1.6598500334356407,3.751007083360226,3.051462807794301,2.41320157079968,0.9512345287178803,0.9067569627490574,0.578667654454688,3.205370251719636,2.3967417940711644,2.6947562185335285,0.4419514820702281,4.014763123080312,3.170836949673669,1.291327203334307,1.058970156130837,1.048653819744628,1.4024761906416534,2.3218923732308556,1.8607587418994627,1.4281157872721277,2.8771067714281964,0.8798878475764006,1.5044390919964792,1.6252986844196864,1.997514279769503,3.442073296397219,1.062077230034342,2.406152029928531,2.5698719800592222,0.5402439372999144,2.6155891432654115,1.041926056345449,0.6408248274323904,3.446062204767387
2024-01-01 05:30:00,1.6005411105502523,3.5865004379917935,2.872688141764123,2.502743361331956,0.9217009876564829,0.8525093218690922,0.5896459510181327,3.444361139795746,2.503990592200052,2.953004424086265,0.4691788544855944,3.7819732372513526,3.2156327559657405,1.0143320293414018,1.0233618534933189,1.0177030265526559,1.4397974728595724,2.0358418466692974,1.7568622446258084,1.448460768486055,2.4676468210758475,0.8862736596066827,1.3810874407460592,1.6353870296285038,2.030761585115427,2.986210146560398,1.0679925983854317,2.0892487925241223,2.35378667309982,0.5305303806185232,2.4851014503895663,0.9401361488498925,0.640304622514751,3.4630325305320895
2024-01-01 05:45:00,1.593447937723997,3.4394442258603384,2.994388378250185,2.373859524512877,0.9303791209232053,0.8189435160822381,0.5678553104114215,3.380752148293393,2.368597874875513,2.857676055924161,0.42489440876334866,3.832638681853975,3.4842586084184277,1.0518322833188303,0.9485928684855145,1.0463198945371008,1.4842972541749857,2.0509363158239022,1.7608144613268968,1.3137762954549503,2.233495354752393,0.7918794422895391,1.2685274052514348,1.5206810390994414,1.8752460031101756,3.0032661384146504,1.1091175912652165,1.9677576879948515,2.444754403697578,0.5162603297010653,2.3743019017310445,0.9642486655302587,0.5506982186198338,3.577835364339998
2024-01-01 06:00:00,1.5866056956484267,3.525023710348431,2.771155897730673,2.5819704654380633,0.837902184618586,0.8424454170213942,0.5311109050178914,3.0784672772831616,2.2340705085329153,2.81194686965532,0.45699977655978286,3.4025557502677763,2.9298838559171974,1.072680392133055,0.922906793173331,0.9844287577133118,1.3593989978761574,1.9040732157838314,1.8956437744364365,1.4206361418804831,2.270633463943377,0.7962201984788091,1.3252235134316321,1.5728828118765694,1.8981759944904544,3.195848810185398,0.9980342651088928,1.9452472965507663,2.1222205904712057,0.49184237216582916,2.3245886029127063,0.9943746982375111,0.5559953846826384,3.4728178862472157
2024-01-01 06:15:00,1.5372797298395742,3.5637425262139124,3.0084231759275433,2.1888658269000176,0.8255572291914636,0.8903685984887852,0.5542838781448401,3.3819205740187606,2.3222091601441606,2.5485526531582163,0.4295330825786056,3.614521850775505,3.1118066620622766,1.050680241651332,0.9775163481769664,0.9875746166144144,1.406774390345172,2.0797673556594405,1.7060263065894912,1.2839640814682567,2.4285163592718417,0.7614876130492736,1.3010635167801405,1.4828854302174583,1.7994121875924676,3.0209416502532274,0.9939740293055039,1.9856944608683198,2.0772290695011777,0.5177797139829322,2.3501808500636345,0.9887254261465585,0.5494951496701621,3.3948654822879405
2024-01-01 06:30:00,1.5400260251907847,3.5879390737034442,2.628023132665679,2.254011592389187,0.8620802242151702,0.8443804625388148,0.5180892157309472,3.090567839145931,2.3504393161847195,2.433997654911575,0.41521294043855095,3.267235686472099,3.1317910593724565,0.9358931673791294,0.8918359339201504,0.93982036891542,1.4027151747447508,1.9849899395148618,1.653636192715117,1.3786547586841413,2.100384688040713,0.6986032066106495,1.2907838865937027,1.4579055618589825,1.685704720341455,2.906594998843322,0.9852438017613787,1.9033425411097824,2.062388577929309,0.51500982221765,2.324005107504377,0.8777074953796208,0.6026849107763984,3.1422802734576116
2024-01-01 06:45:00,1.3727391678073209,3.1367788846106066,2.574021090430914,2.198320347840579,0.8075575165391153,0.8317307370143092,0.4853375116526857,3.2063778367454017,2.170459872997228,2.646738477756805,0.40989427210801993,3.3834693977727035,2.969528207261158,1.01191382792982,0.9251907324161107,0.9611105961150954,1.2834699996843386,2.01473204979609,1.6542958346623022,1.3198119887299307,2.13745174275409,0.8359038814247683,1.2314849540091501,1.3565443089688345,1.7466908872660474,2.649244519028378,0.9909744486990505,1.851115709897262,2.1047616507213367,0.4365872686361581,2.1493541939026004,0.7573583955215567,0.49636711006004897,3.366913402987864
2024-01-01 07:00:00,1.5081406222603397,3.240227538537892,2.3973976847667102,2.115732258731635,0.7980399232433899,0.7518864104406685,0.5435562718697041,3.0482351105215484,2.1046196124403362,2.4510113139051595,0.3976064681031852,2.9003412040447194,2.7844947737999117,0.9335134220396888,0.8314574527478651,0.8676440844015545,1.3526290861601868,1.96085139933361,1.576310487315424,1.236610412073581,2.311361981066122,0.7834262946491445,1.2085207255671824,1.380540302465659,1.7539023609720745,2.730795546749743,0.9701902129728546,1.9278744597690647,2.212449792544061,0.45819456136144576,2.288788930756773,0.849840342630531,0.5809923447538643,3.0581277907890394
2024-01-01 07:15:00,1.5580799991681935,3.165526285483716,2.4077821578104506,2.044547001344109,0.7759362603711902,0.8052184779042048,0.5125196675646152,2.8021971341464105,2.099931248487359,2.6772553988605345,0.4223458800843904,3.2607931185548336,2.7906633643259515,0.9605555006273786,0.8912742038143865,0.824948803098635,1.2103443353042607,1.7204776142325828,1.6351014582587409,1.2261424252736963,2.08262916557703,0.7980065355202209,1.1174527558912024,1.3062983299024673,1.6931087860656575,2.7843621372595653,0.9946818838200923,1.8036645844228545,2.1888184461024607,0.4642260622667168,2.103161200173217,0.8681203917637422,0.5369937509140399,2.8824748745021314
2024-01-01 07:30:00,1.5019355859979922,3.2690771177407667,2.3521947816798403,2.08459025566738,0.7883373876469365,0.7792905686066526,0.4738731461801507,2.7200701697483782,2.048590393946067,2.4975870137609024,0.38959226778195033,3.05564794605901,2.82228685228918,0.7988605478450534,0.8921140539174307,0.774423293102423,1.1745397469878074,1.7287760318813783,1.4627574552378741,1.2259947409262397,2.0334454534996174,0.7342466444294413,1.1586519646916564,1.4079215780988468,1.6397559116466736,2.415716943180331,0.9396464461256465,1.756532521247903,1.8684602295515376,0.444063743925867,2.2250374895289315,0.8455906218152007,0.49850417939638264,2.999479819866609
2024-01-01 07:45:00,1.3417778285890984,3.2912079611791993,2.412649432643626,2.03588738384458,0.7887411409423399,0.7589875959503358,0.46894525255745845,2.717281232497543,1.9927710742262215,2.295986742849799,0.3832551760844898,3.0433909695193733,2.7465553905971003,0.9045826882629561,0.8257986337489065,0.7443742789839303,1.2197484263757887,1.8164490969397675,1.6009949736302438,0.9661660972889036,2.2420616201922865,0.6987873082938886,1.1950842800309982,1.2710316714406784,1.641441065643967,2.384213649316475,0.8454663213302728,1.9240194138917304,1.9566654541865203,0.44724273021576955,2.1057751666881903,0.8104317877945035,0.49838522053391926,3.0307853730988286
2024-01-01 08:00:00,1.5080021419259142,2.9349003564623772,2.360586507169083,2.0708384629953644,0.7814148663844941,0.7843616700048469,0.48398624487710656,2.554217958870447,2.135534255909929,2.1406224373835103,0.3705842266365433,2.8835773325667753,2.6071432086076753,0.9113424996498557,0.8250662142673333,0.8336200495700153,1.2442575872752073,1.8025953695054604,1.486974512698294,1.1690488794261995,2.12324451101026,0.6520374371392396,1.151214401370263,1.369957065095669,1.5488341424737393,2.6554054779819625,0.8550321118123589,1.7443419378182,1.9332971833467,0.43710075972471446,1.882919063988499,0.7244809979752369,0.5272546918107421,2.8138789292613247
2024-01-01 08:15:00,1.2628765441469323,2.5923578103734037,2.233039639871757,1.8134622502549609,0.7908717349732425,0.7676997749610273,0.44698894638355285,2.974992602382128,2.0443065709344013,2.204884561935073,0.31528998596051594,3.2964663458135726,2.4021996173970854,0.8121542189536701,0.8424512455097135,0.9040917216285318,1.2150616273277246,1.7887861790347646,1.5299859177652397,1.1477750448593056,2.0530886776674384,0.6952952208845662,1.1090560527135145,1.3022775265352848,1.4933070825048518,2.4178272777730174,0.7783307768809277,1.7025327367789842,1.8297019656230173,0.40730110545773235,1.9839284930093894,0.8241846490636555,0.504111723485027,2.672416398475337
2024-01-01 08:30:00,1.2463754144547474,3.0017848198362147,2.1645577312909428,1.8948538070365644,0.7410865920693601,0.6862674202026418,0.45923266510051436,2.4626725678587955,1.8651887160693732,2.2471605795509837,0.3272564475888388,2.983038528283586,2.5450936721155037,0.8974405036008513,0.799782402781416,0.8494298664895109,1.128475732310948,1.6799812841598234,1.4752174955048643,1.1158284183823794,1.9567715654931015,0.6780067085102887,1.0505744552152796,1.2464471468495726,1.4239922461457253,2.6316717030929,0.7869317349424299,1.6299367841893817,1.8312879113265397,0.4444518768975651,1.9117555085463016,0.8078552317224044,0.4596223705709553,2.901914888961514
2024-01-01 08:45:00,1.2397373250715165,3.132102391525964,2.1126626666257637,1.920117057740346,0.7341845061497216,0.726291740995363,0.44655896355252156,2.586593886555897,1.9015267207704951,2.16626518453816,0.3677453201615593,3.1981374572013026,2.4435608695005104,0.8026553889169193,0.7769370278353313,0.8857902719548556,1.0620379861161924,1.8327803224245085,1.568058146364625,1.0421666826264775,1.9807685024594963,0.7219684721728505,1.05390900239786,1.259040362283612,1.467025304689255,2.2665615843353737,0.8010531067507961,1.5639711821865045,1.8773863603268452,0.40358432116085163,1.9368786358570542,0.6919086867556473,0.4770615060704516,2.9415183202714847
2024-01-01 09:00:00,1.149062046383537,2.8426670136772314,2.35168616559676,1.7524588693673888,0.7607256984670013,0.7166601945365287,0.42896977761816907,2.561149294564026,1.9239821194629934,2.160996010774514,0.3554191170815349,2.71014494796689,2.5006571168038216,0.7899423953037082,0.76555472243518,0.7390064113646975,1.0514052800098947,1.774339189361388,1.5050247532606695,1.0895537955431722,1.7961824578374577,0.6481706958725434,1.1240355229278376,1.2636902357144653,1.6634059732976363,2.401764302842084,0.8245854352042192,1.6180078790311268,1.8612104454669793,0.4109150125279005,1.955495559914342,0.7755419551754141,0.4447616757869938,2.60025232747995
2024-01-01 09:15:00,1.1432364884840085,2.8221574763368613,2.0647673838436673,1.6416866965153418,0.7058529134557199,0.778637686366542,0.4384196020007063,2.63932881666453,1.8536433289163063,2.112825382347245,0.35704157728068603,2.761338781192416,2.4783892780989536,0.8518682730666104,0.7339265844510219,0.8012499766702555,1.0671778459696228,1.5858888960418667,1.4453610910357755,0.9960168489604451,1.8765631686501185,0.6492719163499022,1.1019899449152462,1.2669844593916781,1.468293750694112,2.4181668476851286,0.8615488367692596,1.6661032797233595,1.8244824825657746,0.3816118086843748,1.763553899159447,0.7188578493439346,0.4426981470423531,2.7218260240568037
2024-01-01 09:30:00,1.2448405908827447,2.7859057563844805,2.147380354716323,1.8583009463741298,0.6849847487684386,0.6152872703183029,0.41215038304129836,2.479950080280579,1.710340532098983,2.1566410527359867,0.36237757296041045,2.931466990901934,2.385985131674539,0.8883608213014489,0.7543103140904216,0.7400943158371072,1.0290824355020252,1.6006975813766606,1.3611109975150695,1.0371443284194743,1.8627321997659596,0.6406438636747606,1.053239804784927,1.2930753496723648,1.518544017618283,2.1208213950931762,0.6929287574801021,1.6730532882112297,1.6753147788493576,0.398201297247139,1.7294165091430356,0.655001008875528,0.4624621434738003,2.812192339299618
2024-01-01 09:45:00,1.1885632433605586,2.3291444971303914,2.066596510103721,1.8236587920412217,0.6233892526429662,0.6792772261087278,0.42604431910638424,2.534096796626238,1.8055410306256892,1.9639054982724407,0.35172840987429216,2.702579729688873,2.374509278929012,0.7770594771370105,0.7218373934661276,0.709345249015807,1.0376394027741602,1.7395271107235333,1.274629012017506,0.9320981453101815,1.9558832970471425,0.624914877013693,0.9822087774373935,1.2657941668872943,1.3860161558947923,2.464858664175798,0.8097247601047338,1.5374265181188727,1.9641176512161567,0.38502993190366247,1.878210246083156,0.7203415000476561,0.4728241157852806,2.879746329877566
2024-01-01 10:00:00,1.2257994991444066,2.575000273314723,2.1734881429421025,1.7280106379474265,0.7409342639517614,0.6777013300810196,0.4185825823373029,2.485505086752305,1.6739180542853416,1.9640556691411317,0.3517921694049704,2.634698150184222,2.253290539828069,0.8369656958396893,0.7819631935260796,0.7688589804032679,1.0988181323943678,1.5417523071137982,1.271213949239874,1.0900073501112246,1.792475270180128,0.6236041687163915,1.0836903584500224,1.236695528125663,1.4618762968923409,2.503141838033565,0.7579784672263145,1.6489785923428235,1.7779385984123848,0.4023873359565118,1.9494168383552641,0.7277418714421429,0.4558783036270277,2.814435180923127
2024-01-01 10:15:00,1.2186733047489162,2.6001439341223573,2.0423995514672786,1.6358057221856273,0.7529808749206548,0.6450627632183246,0.4276775266520474,2.4633729916765317,1.848430895706101,2.1792344043480907,0.3510963371588992,2.6825348223219287,2.391570822581053,0.8384197568844525,0.7394343090902489,0.8132809622038378,1.0877051832807285,1.6849964535657114,1.4340571335417978,1.0887206333336967,1.864621449612657,0.5990122620198829,1.0513200743438,1.180674394061074,1.4113977062003213,2.358075109915929,0.8435486973030194,1.6000832311559607,1.825978993884259,0.4370036725084974,1.858996432349338,0.8135019962636245,0.4630035259996827,2.470825177965601
2024-01-01 10:30:00,1.3243656051625665,2.843657886322971,2.3585640532883816,1.9280578967709596,0.69715706444673,0.6589835717557557,0.4399966887101742,2.459090862963704,1.817401085744464,2.2161697475187374,0.37499341873530784,2.8969846646129467,2.3313901345894674,0.868923400540526,0.8158965145048156,0.7503888482743232,1.0842343018676288,1.6722871449919996,1.3711430683954708,1.091623152125495,1.88845963916716,0.6724048565900047,1.012729872281109,1.2273528139449417,1.5443892644631192,2.3115330753179446,0.8872669554029846,1.6105698368434203,1.8696360787140407,0.43337965746927715,1.7546896180869445,0.6749753745100766,0.42764003068012746,2.96152840011527
